Unnamed: 0,Canal_id,year,Canal_name,Sample_water_point,TEMP. (oC),  pH,DO (mg/l),H2S (mg/l),BOD (mg/l),COD (mg/l),SS (mg/l),TKN (mg/l),NH3N (mg/l),NO2 (mg/l),NO3 (mg/l),T-P (mg/l),T.Coliform (col/100ml),Sample_water_point (EN),Canal_name (EN),Latitude,Longitude
344,114.0,2562,คลองเปรมประชากร,ทัณฑสถานวัยหนุ่ม (ถ.งามวงศ์วาน),29.0,7.19,0.43,0.12,10.25,54.58,25.75,7.79,4.64,0.05,1.6,0.67,48500000000.0,Youth Correctional Institution (Ngamwongwan Rd.),Khlong Prem Prachakorn,,
345,115.0,2562,คลองเปรมประชากร,เทศบาลสงเคราะห์(วัดเสมียนนารี),29.0,7.18,1.17,0.06,9.0,48.92,14.92,7.62,4.15,0.07,1.52,0.78,101000000000.0,Municipal Songkroh (Wat Samian Nari),Khlong Prem Prachakorn,,
346,116.0,2562,คลองเปรมประชากร,ถนนเศรษฐศิริ(สะพานเกษะโกมล),29.0,7.18,2.23,0.0,7.17,50.92,12.83,6.39,3.27,0.13,1.91,0.78,333000000.0,Setthasiri Road (Kesakomol Bridge),Khlong Prem Prachakorn,,
347,117.0,2562,คลองเปรมประชากร,ถนนศรีอยุธยา(วัดเบญจมบพิตร),29.0,7.21,3.32,0.0,6.25,49.33,20.0,5.42,1.15,0.24,2.18,0.39,116000000.0,Sri Ayutthaya Road (Wat Benchamabophit),Khlong Prem Prachakorn,,
348,118.0,2562,คลองเปรมประชากร,ถนนแจ้งวัฒนะ,29.0,7.3,0.08,0.64,15.5,71.08,25.58,10.93,6.78,0.03,1.95,0.97,3580000000000.0,Chaengwattana Road,Khlong Prem Prachakorn,,
349,119.0,2562,คลองเปรมประชากร,ถนนเตชะคุงคะ ใกล้ สน.ดอนเมือง,29.0,7.32,0.58,0.19,16.42,63.58,55.33,13.24,7.85,0.06,2.21,1.28,162000000000000.0,"Techakungka Road, near Don Mueang Police Station",Khlong Prem Prachakorn,,
350,121.0,2562,คลองบางซื่อ,สะพานพิบูลย์สงคราม (ถ.ประชาราษฎร์ สาย 1),29.42,7.02,2.17,0.11,8.0,55.75,7.0,5.62,3.37,0.27,1.73,0.88,10500000000.0,"Phibunsongkhram Bridge (Pracharat Road, Sai 1)",Khlong Bang Sue,13.799378204661000,100.5244983819410
351,122.0,2562,คลองบางซื่อ,ถนนพหลโยธิน,29.42,7.09,2.63,0.03,8.33,54.92,9.5,6.02,3.95,0.24,1.97,1.11,1950000000.0,Phahonyothin Road,Khlong Bang Sue,13.799378204661000,100.5244983819410
352,123.0,2562,คลองบางซื่อ,ถนนรัชดาภิเษก (รร.เจ้าพระยาปาร์ค),29.42,7.14,1.76,0.04,9.58,55.58,11.33,7.1,3.6,0.17,1.89,1.24,4820000000.0,Ratchadaphisek Road (Chao Phraya Park School),Khlong Bang Sue,13.799378204661000,100.5244983819410
353,131.0,2562,คลองสาธร,ปตร. สาธร,29.0,7.0,1.64,0.22,12.33,71.17,18.58,6.23,2.08,0.16,2.02,0.9,122000000000000.0,Sathorn Police Station,Khlong Sathorn,,
354,132.0,2562,คลองสาธร,สถานทูตซาอุดิอาระเบีย,29.0,6.98,0.21,0.67,18.58,91.75,26.17,10.45,6.97,0.09,1.45,1.05,141000000000000.0,Saudi Arabia Embassy,Khlong Sathorn,,
355,133.0,2562,คลองสาธร,ติดถนนพระราม 4 ใกล้สะพาน-เบลเยี่ยม,29.0,7.0,0.21,1.11,19.33,97.92,29.25,11.21,6.82,0.06,1.53,1.01,3.25E+112,"Next to Rama 4 Road, near the bridge - Belgium.",Khlong Sathorn,,
356,141.0,2562,คลองช่องนนทรี,ถนนนราธิวาสราชนครินทร์,29.0,6.98,2.14,0.07,8.92,95.25,29.33,4.79,2.38,0.38,1.8,0.86,22200000000000.0,Narathiwat Ratchanakarin Road,Khlong Chong Nonsi,13.696360756157400,100.54536181474500
357,142.0,2562,คลองช่องนนทรี,ถนนนราธิวาสราชนครินทร์ตัดแยก ถ.จันทร์,29.0,7.1,0.51,1.03,15.67,93.5,18.67,8.64,5.53,0.16,1.49,1.09,311000000000000.0,Narathiwat Ratchanakarin Road intersects with Chan Road.,Khlong Chong Nonsi,13.696360756157400,100.54536181474500
358,143.0,2562,คลองช่องนนทรี,ก่อนแยกสาธร,29.0,7.11,0.34,0.28,18.25,93.17,16.92,11.71,7.74,0.16,1.57,1.33,297000000000000.0,Before Sathorn Intersection,Khlong Chong Nonsi,13.696360756157400,100.54536181474500
359,144.0,2562,คลองช่องนนทรี,ตัดถนนสีลม,29.0,7.18,0.08,0.68,35.42,115.5,43.42,14.05,9.26,0.01,1.88,1.49,2790000000000000.0,Intersecting Silom Road,Khlong Chong Nonsi,13.696360756157400,100.54536181474500
360,145.0,2562,คลองช่องนนทรี,ตัดถนนสุรวงศ์,29.0,7.18,0.0,0.72,35.33,105.42,51.33,20.98,14.63,0.0,2.14,1.78,1040000000000000.0,Surawong Road intersection,Khlong Chong Nonsi,13.696360756157400,100.54536181474500
361,146.0,2562,คลองช่องนนทรี,หน้าโรงงานควบคุมคุณภาพน้ำช่องนนทรี,29.0,7.04,2.41,0.11,9.0,101.08,35.92,7.78,3.56,0.34,2.54,0.93,169000000000000.0,In front of the Chong Nonsi Water Quality Control Factory,Khlong Chong Nonsi,13.696360756157400,100.54536181474500
362,151.0,2562,คลองบางไส้ไก่,ถนนเจริญนคร,28.5,7.09,0.18,0.41,25.33,77.08,13.75,12.57,8.1,0.15,1.27,1.18,227000000000000.0,Charoen Nakhon Road,Khlong Bang Sai Kai,13.71217573351530,100.49357100590900
363,152.0,2562,คลองบางไส้ไก่,ถนนตากสิน,28.5,7.13,0.0,1.35,33.25,90.92,11.25,15.08,10.79,0.07,1.51,1.5,611000000000000.0,Taksin Road,Khlong Bang Sai Kai,13.71217573351530,100.49357100590900
364,161.0,2562,คลองสมเด็จเจ้าพระยา,สะพานท่าดินแดง,28.5,7.07,0.5,0.31,21.17,76.0,15.58,11.35,6.4,0.1,1.58,1.14,591000000000000.0,Tha Din Daeng Bridge,Somdej Chao Phraya Canal,,
365,162.0,2562,คลองสมเด็จเจ้าพระยา,หน้าโรงพยาบาลสมเด็จเจ้าพระยา,28.5,7.13,0.47,0.3,19.5,72.92,14.42,9.63,6.19,0.13,1.43,1.14,703000000000000.0,In front of Somdej Chao Phraya Hospital,Somdej Chao Phraya Canal,,
366,171.0,2562,คลองห้วยขวาง,ชุมชนห้วยขวาง,29.33,7.11,0.09,0.69,32.33,100.25,13.67,15.95,10.0,0.03,1.98,1.64,2420000000000000.0,Huai Khwang Community,Huai Khwang Canal,13.778045809063700,100.56635644127300
367,173.0,2562,คลองห้วยขวาง,ถนนสุทธิสารวินิจฉัย,29.33,7.15,0.18,0.48,34.5,96.42,23.08,18.39,10.3,0.01,2.16,1.68,2850000000000000.0,Sutthisan Winitchai Road,Huai Khwang Canal,13.778045809063700,100.56635644127300
368,174.0,2562,คลองห้วยขวาง,ถนนรัชดาภิเษก,29.33,7.15,0.0,1.04,27.5,90.08,16.25,17.92,10.18,0.02,1.99,1.58,2490000000000000.0,Ratchadaphisek Road,Huai Khwang Canal,13.778045809063700,100.56635644127300
369,175.0,2562,คลองห้วยขวาง,ถนนวัฒนธรรม ใกล้สถานฑูตเกาหลี,29.33,7.22,0.05,0.79,23.58,75.08,7.08,15.72,9.45,0.01,1.8,1.41,696000000000000.0,Cultural Street near the Korean Embassy,Huai Khwang Canal,13.778045809063700,100.56635644127300
370,180.0,2562,คลองลาดพร้าว,สน.วังทองหลาง,29.48,7.13,0.79,0.08,15.83,63.58,12.92,13.26,8.23,0.02,1.73,1.09,650000000000.0,Wang Thonglang Police Station,Khlong Lat Phrao,13.817578021502100,100.58941839159900
371,181.0,2562,คลองลาดพร้าว,ถนนประชาอุทิศ,29.33,7.29,1.13,0.2,11.08,57.42,8.42,8.37,5.12,0.02,1.35,1.03,23500000000000.0,Pracha Uthit Road,Khlong Lat Phrao,13.817578021502100,100.58941839159900
372,182.0,2562,คลองลาดพร้าว,ร.ร.พิบูลย์อุปถัมภ์  (ถนนลาดพร้าว),29.33,7.28,1.23,0.08,10.83,60.5,9.67,8.41,4.73,0.07,1.36,0.83,10800000000000.0,Phibun Uppatham School  (Lat Phrao Road),Khlong Lat Phrao,13.817578021502100,100.58941839159900
373,183.0,2562,คลองลาดพร้าว,วัดบางบัว,29.33,7.28,1.29,0.05,10.42,56.83,13.17,8.33,4.57,0.11,1.35,0.95,523000000000.0,Bang Bua Temple,Khlong Lat Phrao,13.817578021502100,100.58941839159900
374,184.0,2562,คลองลาดพร้าว,ถนนเกษตร - นวมินทร์,29.33,7.26,0.85,0.04,10.5,50.92,15.08,10.41,5.54,0.08,1.48,1.08,462000000000.0,Kaset - Nawamin Road,Khlong Lat Phrao,13.817578021502100,100.58941839159900
375,191.0,2562,คลองบางน้ำชน,ถนนเจริญนคร,28.5,7.1,0.16,0.62,24.33,89.25,13.83,12.23,8.09,0.15,1.54,1.25,110000000000000.0,Charoen Nakhon Road,Khlong Bang Nam Chon,13.710222958472000,100.4821884007500
376,192.0,2562,คลองบางน้ำชน,ถนนพระเจ้าตากสิน,28.75,6.69,0.63,0.52,22.17,80.42,30.42,8.73,4.7,0.02,1.56,1.12,4200000000000000.0,Phra Chao Taksin Road,Khlong Bang Nam Chon,13.710222958472000,100.4821884007500
377,201.0,2562,คลองดาวคะนอง,ถนนเจริญนคร,28.58,6.9,2.9,0.0,6.17,57.25,14.75,3.5,1.1,0.21,2.08,0.88,77700000000.0,Charoen Nakhon Road,Khlong Dao Khanong,13.694913219781700,100.48624903825600
378,202.0,2562,คลองดาวคะนอง,ถ.พระเจ้าตากสิน หลังโรงเก็บขนมูลฝอย,28.58,6.93,2.83,0.0,5.92,54.0,16.83,4.07,1.57,0.26,2.09,0.85,7620000000.0,Phrachao Taksin Rd. Behind the garbage storage shed,Khlong Dao Khanong,13.694913219781700,100.48624903825600
379,211.0,2562,คลองบางขุนเทียน,ท่าน้ำวัดบางขุนเทียนนอก(ถ.จอมทอง 19),28.75,6.79,2.53,0.0,5.42,47.08,11.58,5.08,2.53,0.2,1.42,0.73,3840000000.0,Bang Khun Thian Nok Temple Pier (Chom Thong Road 19),Khlong Bang Khun Thian,13.677608458285300,100.46930991085700
380,212.0,2562,คลองบางขุนเทียน,ถนนพระรามที่ 2,28.75,6.82,2.69,0.0,7.33,54.17,11.5,5.09,2.3,0.16,1.38,0.71,39800000.0,Rama 2 Road,Khlong Bang Khun Thian,13.677608458285300,100.46930991085700
381,221.0,2562,คลองภาษีเจริญ,ร.ร.วัดรางบัว  (ถ.เพชรเกษม 33),28.25,6.97,2.02,0.0,5.08,39.42,14.67,5.06,1.95,0.18,1.65,0.64,158000000.0,Wat Rang Bua School (Phetkasem Road 33),Khlong Phasi Charoen,13.6813561,100.3504859
382,222.0,2562,คลองภาษีเจริญ,ถนนมาเจริญ  (ถนนเพชรเกษม 81),28.25,7.08,1.86,0.15,8.42,47.83,8.08,6.2,3.08,0.21,1.98,1.0,330000000.0,Macharoen Road (Petchkasem Road 81),Khlong Phasi Charoen,13.6813561,100.3504859
383,231.0,2562,คลองอ้อมนนท์,ท่าน้ำวัดโตนด,29.25,6.84,2.63,0.0,5.25,52.83,44.0,4.68,2.09,0.13,2.2,0.31,7720000.0,Wat Tanot Pier,Khlong Om Non,13.854617892362600,100.45276114784000
384,232.0,2562,คลองอ้อมนนท์,ท่าน้ำวัดประชารังสรรค์,29.25,6.88,2.77,0.0,4.42,47.0,32.17,3.43,1.31,0.12,2.27,0.46,13400000.0,Wat Pracharangsan pier,Khlong Om Non,13.854617892362600,100.45276114784000
385,241.0,2562,คลองบางละมุด,ตรงข้าม รร.เทคโนโลยีพระรามหก),29.33,6.82,1.19,0.03,9.08,52.92,7.08,5.84,3.53,0.21,1.88,0.91,411000000000.0,Opposite Rama VI Technology School),Khlong Bang Lamut,,
386,251.0,2562,คลองมอญ,ถนนอรุณอัมรินทร์,29.17,7.04,2.78,0.0,5.5,45.08,31.17,3.2,0.98,0.32,2.31,0.38,1280000000.0,Arun Amarin Road,Khlong Mon,13.799037246191000,100.50914062478400
387,252.0,2562,คลองมอญ,ถนนจรัญสนิทวงค์,29.17,7.08,2.39,0.0,5.67,50.25,28.67,3.13,1.18,0.23,2.16,0.41,1690000000.0,Charansanitwong Road,Khlong Mon,13.799037246191000,100.50914062478400
388,261.0,2562,คลองบางกอกน้อย,ถนนอรุณอัมรินทร์,31.83,7.03,2.6,0.0,5.33,48.75,37.42,3.25,1.07,0.19,3.02,0.3,147000000.0,Arun Amarin Road,Bangkok Noi Canal,,
389,262.0,2562,คลองบางกอกน้อย,ท่าน้ำวัดสุวรรณาราม,29.17,7.05,2.55,0.0,5.33,55.0,40.08,3.04,0.72,0.21,3.12,0.32,10600000.0,Suwannaram Temple Pier,Bangkok Noi Canal,,
390,263.0,2562,คลองบางกอกน้อย,ทำน้ำวัดชลอ (ถ.บางกรวย-ไทรน้อย),29.25,6.85,2.78,0.0,4.58,46.5,29.92,2.71,0.83,0.19,2.61,0.26,2890000.0,Make water at Wat Chalo (Bang Kruai-Sai Noi Rd.),Bangkok Noi Canal,,
391,264.0,2562,คลองบางกอกน้อย,ซอยร่วมวงศ์พัฒนา (ถ.บางกรวย-ไทรน้อย),29.25,6.92,3.07,0.0,4.92,45.58,32.08,3.41,1.08,0.23,2.5,0.29,1320000.0,Soi Ruamwong Phatthana (Bang Kruai-Sai Noi Rd.),Bangkok Noi Canal,,
392,265.0,2562,คลองบางกอกน้อย,ท่าน้ำวัดอุทยาน (ถ.บางกรวย-จงถนอม),29.25,6.96,2.61,0.0,5.17,51.0,40.42,3.22,1.38,0.24,2.13,0.33,1470000.0,Wat Utthayan pier (Bang Kruai-Jongthanom Rd.),Bangkok Noi Canal,,
393,271.0,2562,คลองพระโขนง,ปตร. พระโขนง,28.75,7.13,2.08,0.18,11.5,64.58,19.33,8.17,5.83,0.13,1.89,1.16,11200000000.0,Phra Khanong Police Station,Khlong Phra Khanong,13.709578208611000,100.59498384176700
394,272.0,2562,คลองพระโขนง,สะพานพระโขนง  (ถนนสุขุมวิท),28.75,7.21,2.58,0.18,10.58,56.67,16.67,10.08,5.69,0.15,1.84,1.14,4500000000.0,Phra Khanong Bridge (Sukhumvit Road),Khlong Phra Khanong,13.709578208611000,100.59498384176700
395,281.0,2562,คลองบางนา,หน้ากรมอุตุนิยมวิทยา  (ถนนสุขุมวิท),29.08,7.17,0.23,1.0,21.25,80.75,10.92,14.23,10.06,0.07,1.91,1.33,86800000000000.0,Meteorological Department page  (Sukhumvit Road),Khlong Bangna,13.8159523,100.381801
396,282.0,2562,คลองบางนา,สะพานบางนา  (ถนนศรีนครินทร์),29.08,7.19,0.41,0.38,16.92,64.08,9.83,13.28,9.0,0.1,2.02,1.62,191000000000000.0,Bangna Bridge (Srinakarin Road),Khlong Bangna,13.8159523,100.381801
397,291.0,2562,คลองสำเหร่,ถนนเจริญนคร,28.5,7.13,0.09,0.58,20.17,93.92,18.17,10.32,6.48,0.1,1.87,1.47,23800000000000.0,Charoen Nakhon Road,Khlong Samre,13.71172054745850,100.48808564263300
398,292.0,2562,คลองสำเหร่,ถนนเทอดไทย,28.75,6.89,1.11,0.07,12.17,62.42,10.58,7.18,3.9,0.09,1.33,0.77,32500000000000.0,Theot Thai Road,Khlong Samre,13.71172054745850,100.48808564263300
399,301.0,2562,คลองไผ่สิงโต,ตลาดคลองเตย,29.0,7.17,0.0,1.14,51.75,130.08,35.25,22.43,16.05,0.0,2.83,2.31,5810000000000000.0,Khlong Toei Market,Khlong Phai Singto,13.733921061210800,100.55594437187600
400,303.0,2562,คลองไผ่สิงโต,ข้างโรงงานยาสูบ,29.0,7.15,0.14,0.54,37.17,97.67,36.5,19.64,13.96,0.04,2.43,1.95,5610000000000000.0,Next to the tobacco factory,Khlong Phai Singto,13.733921061210800,100.55594437187600
401,311.0,2562,คลองแจงร้อน,ถนนราษฎร์บูรณะ,28.58,7.0,0.87,0.33,12.83,64.42,18.5,9.25,5.98,0.14,1.89,1.23,201000000000000.0,Ratburana Road,Khlong Chaeng Ron,13.671223508227200,100.52054626600700
402,312.0,2562,คลองแจงร้อน,ถนนสุขสวัสดิ์,28.58,7.03,0.74,0.32,12.58,62.58,17.33,10.35,6.35,0.11,1.79,1.02,201000000000000.0,Suksawat Road,Khlong Chaeng Ron,13.671223508227200,100.52054626600700
403,321.0,2562,คลองราษฎร์บูรณะ,ถนนราษฎร์บูรณะ,28.58,7.03,2.58,0.02,7.83,63.33,18.83,4.89,2.73,0.3,2.68,0.53,3170000000.0,Ratburana Road,Khlong Ratburana,,
404,322.0,2562,คลองราษฎร์บูรณะ,ถนนสุขสวัสดิ์,28.58,7.05,2.83,0.01,7.67,64.42,18.83,4.71,3.18,0.32,2.73,0.62,10500000000.0,Suksawat Road,Khlong Ratburana,,
405,331.0,2562,คลองบางปะกอก,ถนนราษฎร์บูรณะ,28.58,7.1,1.44,0.04,12.58,54.58,14.25,8.17,4.63,0.08,1.55,1.1,3630000000000.0,Ratburana Road,Bang Pakok Canal,,
406,332.0,2562,คลองบางปะกอก,ถนนสุขสวัสดิ์,28.58,7.09,0.83,0.34,17.17,65.83,14.33,9.68,5.51,0.13,1.7,1.18,6220000000000.0,Suksawat Road,Bang Pakok Canal,,
407,341.0,2562,คลองบางปะแก้ว,ถนนราษฎร์บูรณะ,28.58,7.03,3.85,0.0,8.17,57.92,12.42,6.73,2.85,0.23,1.58,0.9,43400000.0,Ratburana Road,Bang Pakaeo Canal,,
408,342.0,2562,คลองบางปะแก้ว,ถนนสุขสวัสดิ์,28.58,7.08,3.14,0.0,8.5,55.0,11.75,7.14,4.04,0.26,1.47,0.99,25200000.0,Suksawat Road,Bang Pakaeo Canal,,
409,371.0,2562,คลองสำโรง,สะพานสำโรง  (ถนนศรีนครินทร์),29.08,7.23,1.0,0.51,15.08,70.67,14.58,14.57,6.87,0.13,2.23,1.42,44800000000.0,Samrong Bridge (Srinakarin Road),Khlong Samrong,13.577937868014300,100.82161823760200
410,391.0,2562,คลองบางกอกใหญ่,ถนนเพชรเกษม,29.17,7.18,2.04,0.0,5.33,45.33,18.92,2.93,0.85,0.31,1.73,0.42,1000000000.0,Phetkasem Road,Bangkok Yai Canal,,
411,392.0,2562,คลองบางกอกใหญ่,ร.ร.พาณิชยการธนบุรี,29.17,7.12,2.35,0.0,5.0,45.17,22.5,3.15,0.75,0.24,2.28,0.37,83800000.0,Thonburi Commercial School,Bangkok Yai Canal,,
412,393.0,2562,คลองบางกอกใหญ่,วัดช่างเหล็ก,29.17,7.13,2.6,0.0,5.0,50.0,22.75,3.03,0.72,0.24,2.65,0.37,122000000.0,Changlek Temple,Bangkok Yai Canal,,
413,394.0,2562,คลองบางกอกใหญ่,บางขุนนนท์,29.17,7.13,2.6,0.0,5.0,50.0,22.75,3.03,0.72,0.24,2.65,0.37,122000000.0,Bang Khun Non,Bangkok Yai Canal,,
414,395.0,2562,คลองบางกอกใหญ่,สะพานเจริญพาสน์,29.17,7.17,2.43,0.0,6.08,63.5,27.08,3.23,1.53,0.38,2.14,0.59,589000000.0,Charoenpas Bridge,Bangkok Yai Canal,,
415,401.0,2562,คลองบางกรวย,วัดกล้วย (ถ.บางกรวย-ไทรน้อย22),29.25,7.01,2.81,0.0,4.67,47.33,37.33,4.02,1.37,0.22,2.12,0.35,1730000.0,Kluai Temple (Bang Kruai-Sai Noi 22 Rd.),Khlong Bang Kruai,13.81497094414860,100.49637410521600
416,402.0,2562,คลองบางกรวย,วัดสำโรง  (สะพานเฉลิมศักดิ์),29.25,7.03,2.59,0.0,4.67,43.17,21.58,3.18,0.92,0.18,2.23,0.36,4740000.0,Samrong Temple (Chalermsak Bridge),Khlong Bang Kruai,13.81497094414860,100.49637410521600
417,411.0,2562,คลองมหาสวัสดิ์,หน้าวัดชัยพฤกษ์,29.08,6.9,3.19,0.0,5.08,58.92,33.75,3.52,1.26,0.16,2.66,0.4,1940000.0,In front of Chaiyaphruek Temple,Khlong Mahasawat,13.7985633,100.4594993
418,421.0,2562,คลองทวีวัฒนา,ถ. ปิ่นเกล้า-นครชัยศรี,29.08,7.02,2.18,0.0,5.0,45.17,11.92,2.95,1.01,0.12,1.08,0.25,1400000.0,Pinklao-Nakhon Chai Si Rd.,Khlong Thawi Watthana,13.8605389,100.3018712
419,422.0,2562,คลองทวีวัฒนา,แยกถนนเพชรเกษม  69,29.08,7.02,2.61,0.0,5.08,44.08,10.08,3.98,1.35,0.19,1.27,0.37,2670000.0,Phetkasem Road Intersection 69,Khlong Thawi Watthana,13.8605389,100.3018712
